otu	sim	del	ins	mis	len	score	hit
8849	denovo312990	98.95	0	1	2	287	1390.5	B1.I_Green2014
8850	denovo313424	98.95	0	1	2	287	1390.5	B1d_GU907633
8851	denovo313799	98.95	0	1	2	287	1390.5	B1.I_Green2014
8852	denovo313959	98.95	0	1	2	287	1390.5	B1d_GU907633
8853	denovo315982	98.95	0	1	2	287	1390.5	B1.I_Green2014
8854	denovo317534	98.95	0	1	2	287	1390.5	B1d_GU907633;B125_EU074865
8855	denovo317798	98.95	0	1	2	287	1390.5	B1.I_Green2014
8856	denovo318879	98.95	0	1	2	287	1390.5	B1d_GU907633
8857	denovo319151	98.95	0	1	2	287	1390.5	B1d_GU907633
8858	denovo319170	98.95	0	1	2	287	1390.5	B1d_GU907633
8859	denovo320659	98.95	0	1	2	287	1390.5	B1.I_Green2014
8860	denovo321105	98.95	0	1	2	287	1390.5	B1d_GU907633
8861	denovo321147	98.95	0	1	2	287	1390.5	B1d_GU907633
8862	denovo323134	98.95	0	1	2	287	1390.5	B1.I_Green2014
8863	denovo324133	98.95	0	1	2	287	1390.5	B1d_GU907633
8864	denovo324872	98.95	0	1	2	287	1390.5	B1d_GU907633
8865	denovo329093	98.95	0	1	2	287	1390.5	B1d_GU907633
8866	denovo3304	98.95	0	1	2	287	1390.5	B1.I_Green2014
8867	denovo330701	98.95	0	1	2	287	1390.5	B1.I_Green2014
8868	denovo331293	98.95	0	1	2	287	1390.5	B1.I_Green2014
8869	denovo331763	98.95	0	1	2	287	1390.5	B1d_GU907633
8870	denovo33241	98.95	0	1	2	287	1390.5	B1d_GU907633
8871	denovo335446	98.95	0	1	2	287	1390.5	B1d_GU907633
8872	denovo336194	98.95	0	1	2	287	1390.5	B1d_GU907633
8873	denovo338190	98.95	0	1	2	287	1390.5	B1.I_Green2014
8874	denovo338790	98.95	0	1	2	287	1390.5	B1d_GU907633;B5_AF499781
8875	denovo340929	98.95	0	1	2	287	1390.5	B1d_GU907633
8876	denovo341719	98.95	0	1	2	287	1390.5	B1.I_Green2014
8877	denovo343556	98.95	0	1	2	287	1390.5	B1d_GU907633
8878	denovo344271	98.95	0	1	2	287	1390.5	B1d_GU907633
8879	denovo345386	98.95	0	1	2	287	1390.5	B1d_GU907633
8880	denovo351002	98.95	0	1	2	287	1390.5	B1.I_Green2014
8881	denovo351148	98.95	0	1	2	287	1390.5	B1.I_Green2014
8882	denovo35346	98.95	0	1	2	287	1390.5	B1.I_Green2014
8883	denovo353558	98.95	0	1	2	287	1390.5	B1d_GU907633;B34_GU907649
8884	denovo353620	98.95	0	1	2	287	1390.5	B1d_GU907633
8885	denovo353937	98.95	0	1	2	287	1390.5	B1.I_Green2014;B5a_AF499782
8886	denovo354344	98.95	0	1	2	287	1390.5	B1d_GU907633
8887	denovo355612	98.95	0	1	2	287	1390.5	B1d_GU907633
8888	denovo355745	98.95	0	1	2	287	1390.5	B1d_GU907633
8889	denovo355774	98.95	0	1	2	287	1390.5	B1d_GU907633
8890	denovo357283	98.95	0	1	2	287	1390.5	B1.I_Green2014
8891	denovo358872	98.95	0	1	2	287	1390.5	B1d_GU907633
8892	denovo360013	98.95	0	1	2	287	1390.5	B1d_GU907633
8893	denovo364601	98.95	0	1	2	287	1390.5	B1.I_Green2014
8894	denovo366202	98.95	0	1	2	287	1390.5	B1d_GU907633
8895	denovo366519	98.95	0	1	2	287	1390.5	B1d_GU907633
8896	denovo367072	98.95	0	1	2	287	1390.5	B1d_GU907633
8897	denovo367827	98.95	0	1	2	287	1390.5	B1d_GU907633
8898	denovo367982	98.95	0	1	2	287	1390.5	B1.I_Green2014
8899	denovo368337	98.95	0	1	2	287	1390.5	B1d_GU907633
8900	denovo369216	98.95	0	1	2	287	1390.5	B1d_GU907633
8901	denovo369449	98.95	0	1	2	287	1390.5	B1d_GU907633
8902	denovo36967	98.95	0	1	2	287	1390.5	B1d_GU907633
8903	denovo370021	98.95	0	1	2	287	1390.5	B1d_GU907633
8904	denovo370045	98.95	0	1	2	287	1390.5	B1d_GU907633
8905	denovo37260	98.95	0	1	2	287	1390.5	B1d_GU907633
8906	denovo372620	98.95	0	1	2	287	1390.5	B1d_GU907633
8907	denovo373489	98.95	0	1	2	287	1390.5	B1d_GU907633
8908	denovo373914	98.95	0	1	2	287	1390.5	B1.I_Green2014
8909	denovo374286	98.95	0	1	2	287	1390.5	B1d_GU907633
8910	denovo374718	98.95	0	1	2	287	1390.5	B1d_GU907633
8911	denovo374812	98.95	0	1	2	287	1390.5	B1.I_Green2014
8912	denovo374825	98.95	0	1	2	287	1390.5	B1d_GU907633
8913	denovo374893	98.95	0	1	2	287	1390.5	B1d_GU907633;B5_AF499781
8914	denovo375471	98.95	0	1	2	287	1390.5	B1d_GU907633
8915	denovo375595	98.95	0	1	2	287	1390.5	B1d_GU907633
8916	denovo377697	98.95	0	1	2	287	1390.5	B1.I_Green2014
8917	denovo378143	98.95	0	1	2	287	1390.5	B1d_GU907633
8918	denovo378766	98.95	0	1	2	287	1390.5	B1d_GU907633
8919	denovo379619	98.95	0	1	2	287	1390.5	B1.I_Green2014
8920	denovo380508	98.95	0	1	2	287	1390.5	B1.I_Green2014
8921	denovo380996	98.95	0	1	2	287	1390.5	B1d_GU907633
8922	denovo381145	98.95	0	1	2	287	1390.5	B1.I_Green2014
8923	denovo381560	98.95	0	1	2	287	1390.5	B1d_GU907633
8924	denovo382500	98.95	0	1	2	287	1390.5	B31_GU907645;B1d_GU907633;B31a_GU907646
8925	denovo383175	98.95	0	1	2	287	1390.5	B1d_GU907633
8926	denovo384131	98.95	0	1	2	287	1390.5	B1d_GU907633
8927	denovo385127	98.95	0	1	2	287	1390.5	B1d_GU907633
8928	denovo385890	98.95	0	1	2	287	1390.5	B1d_GU907633
8929	denovo386360	98.95	0	1	2	287	1390.5	B1d_GU907633
8930	denovo386595	98.95	0	1	2	287	1390.5	B1d_GU907633
8931	denovo387215	98.95	0	1	2	287	1390.5	B1m_GU907640;B1d_GU907633
8932	denovo388332	98.95	0	1	2	287	1390.5	B1d_GU907633
8933	denovo393134	98.95	0	1	2	287	1390.5	B1d_GU907633
8934	denovo395916	98.95	0	1	2	287	1390.5	B1.I_Green2014
8935	denovo397945	98.95	0	1	2	287	1390.5	B1.I_Green2014
8936	denovo398015	98.95	0	1	2	287	1390.5	B1.I_Green2014
8937	denovo398765	98.95	0	1	2	287	1390.5	B1d_GU907633
8938	denovo399394	98.95	0	1	2	287	1390.5	B1d_GU907633
8939	denovo400163	98.95	0	1	2	287	1390.5	B1d_GU907633
8940	denovo402272	98.95	0	1	2	287	1390.5	B1.I_Green2014
8941	denovo404677	98.95	0	1	2	287	1390.5	B1d_GU907633
8942	denovo410988	98.95	0	1	2	287	1390.5	B1d_GU907633
8943	denovo411591	98.95	0	1	2	287	1390.5	B1d_GU907633
8944	denovo411991	98.95	0	1	2	287	1390.5	B1d_GU907633
8945	denovo413121	98.95	0	1	2	287	1390.5	B1d_GU907633
8946	denovo413483	98.95	0	1	2	287	1390.5	B1d_GU907633
8947	denovo413505	98.95	0	1	2	287	1390.5	B1d_GU907633
8948	denovo413919	98.95	0	1	2	287	1390.5	B1d_GU907633
8949	denovo415986	98.95	0	1	2	287	1390.5	B1.I_Green2014
8950	denovo416496	98.95	0	1	2	287	1390.5	B1d_GU907633
8951	denovo418157	98.95	0	1	2	287	1390.5	B1d_GU907633
8952	denovo419355	98.95	0	1	2	287	1390.5	B1.I_Green2014
8953	denovo421632	98.95	0	1	2	287	1390.5	B1.I_Green2014
8954	denovo422082	98.95	0	1	2	287	1390.5	B1.I_Green2014
8955	denovo422492	98.95	0	1	2	287	1390.5	B1d_GU907633
8956	denovo425953	98.95	0	1	2	287	1390.5	B1d_GU907633
8957	denovo429703	98.95	0	1	2	287	1390.5	B1.I_Green2014
8958	denovo430018	98.95	0	1	2	287	1390.5	B1d_GU907633
8959	denovo431494	98.95	0	1	2	287	1390.5	B1d_GU907633
8960	denovo431947	98.95	0	1	2	287	1390.5	B1.I_Green2014
8961	denovo432726	98.95	0	1	2	287	1390.5	B1.I_Green2014
8962	denovo43313	98.95	0	1	2	287	1390.5	B1d_GU907633
8963	denovo434126	98.95	0	1	2	287	1390.5	B1.I_Green2014
8964	denovo434413	98.95	0	1	2	287	1390.5	B1d_GU907633
8965	denovo434841	98.95	0	1	2	287	1390.5	B1d_GU907633
8966	denovo435387	98.95	0	1	2	287	1390.5	B1.I_Green2014
8967	denovo43658	98.95	0	1	2	287	1390.5	B1d_GU907633
8968	denovo439316	98.95	0	1	2	287	1390.5	B1d_GU907633
8969	denovo441015	98.95	0	1	2	287	1390.5	B1d_GU907633
8970	denovo4420	98.95	0	1	2	287	1390.5	B1d_GU907633
8971	denovo446128	98.95	0	1	2	287	1390.5	B1.I_Green2014
8972	denovo446599	98.95	0	1	2	287	1390.5	B1.I_Green2014
8973	denovo448659	98.95	0	1	2	287	1390.5	B1.I_Green2014
8974	denovo449441	98.95	0	1	2	287	1390.5	B1d_GU907633
8975	denovo450163	98.95	0	1	2	287	1390.5	B1d_GU907633
8976	denovo450196	98.95	0	1	2	287	1390.5	B1d_GU907633;B121_EU074870
8977	denovo450895	98.95	0	1	2	287	1390.5	B1d_GU907633
8978	denovo451002	98.95	0	1	2	287	1390.5	B1.I_Green2014
8979	denovo451653	98.95	0	1	2	287	1390.5	B1d_GU907633
8980	denovo452390	98.95	0	1	2	287	1390.5	B1d_GU907633
8981	denovo454956	98.95	0	1	2	287	1390.5	B1d_GU907633
8982	denovo455865	98.95	0	1	2	287	1390.5	B1d_GU907633
8983	denovo457360	98.95	0	1	2	287	1390.5	B1d_GU907633
8984	denovo457729	98.95	0	1	2	287	1390.5	B1d_GU907633;B1a_AF499779
8985	denovo45871	98.95	0	1	2	287	1390.5	B1d_GU907633
8986	denovo459500	98.95	0	1	2	287	1390.5	B1d_GU907633
8987	denovo459875	98.95	0	1	2	287	1390.5	B1d_GU907633
8988	denovo460987	98.95	0	1	2	287	1390.5	B1.I_Green2014
8989	denovo461625	98.95	0	1	2	287	1390.5	B1d_GU907633
8990	denovo462811	98.95	0	1	2	287	1390.5	B1d_GU907633
8991	denovo46309	98.95	0	1	2	287	1390.5	B1d_GU907633
8992	denovo464280	98.95	0	1	2	287	1390.5	B1.I_Green2014
8993	denovo464303	98.95	0	1	2	287	1390.5	B1.I_Green2014
8994	denovo464929	98.95	0	1	2	287	1390.5	B1d_GU907633;B121_EU074870
8995	denovo46654	98.95	0	1	2	287	1390.5	B1.I_Green2014
8996	denovo468045	98.95	0	1	2	287	1390.5	B1d_GU907633
8997	denovo468501	98.95	0	1	2	287	1390.5	B1d_GU907633
8998	denovo468575	98.95	0	1	2	287	1390.5	B1d_GU907633
8999	denovo468648	98.95	0	1	2	287	1390.5	B1d_GU907633
9000	denovo468792	98.95	0	1	2	287	1390.5	B1d_GU907633;B1l_GU907639
9001	denovo469757	98.95	0	1	2	287	1390.5	B1d_GU907633
9002	denovo47100	98.95	0	1	2	287	1390.5	B1d_GU907633
9003	denovo473563	98.95	0	1	2	287	1390.5	B1.I_Green2014
9004	denovo474362	98.95	0	1	2	287	1390.5	B1d_GU907633
9005	denovo475788	98.95	0	1	2	287	1390.5	B1.I_Green2014;B123_EU074872
9006	denovo489	98.95	0	1	2	287	1390.5	B1d_GU907633
9007	denovo49312	98.95	0	1	2	287	1390.5	B1d_GU907633
9008	denovo49545	98.95	0	1	2	287	1390.5	B1d_GU907633
9009	denovo49881	98.95	0	1	2	287	1390.5	B1d_GU907633
9010	denovo50524	98.95	0	1	2	287	1390.5	B1d_GU907633
9011	denovo5108	98.95	0	1	2	287	1390.5	B1d_GU907633
9012	denovo52108	98.95	0	1	2	287	1390.5	B1.I_Green2014
9013	denovo5350	98.95	0	1	2	287	1390.5	B1d_GU907633
9014	denovo54002	98.95	0	1	2	287	1390.5	B1d_GU907633
9015	denovo55234	98.95	0	1	2	287	1390.5	B1d_GU907633
9016	denovo55713	98.95	0	1	2	287	1390.5	B1d_GU907633
9017	denovo5886	98.95	0	1	2	287	1390.5	B1d_GU907633
9018	denovo6024	98.95	0	1	2	287	1390.5	B1.I_Green2014
9019	denovo60503	98.95	0	1	2	287	1390.5	B1d_GU907633
9020	denovo61104	98.95	0	1	2	287	1390.5	B1d_GU907633
9021	denovo61124	98.95	0	1	2	287	1390.5	B1d_GU907633
9022	denovo62674	98.95	0	1	2	287	1390.5	B1d_GU907633
9023	denovo62818	98.95	0	1	2	287	1390.5	B1d_GU907633
9024	denovo62901	98.95	0	1	2	287	1390.5	B1.I_Green2014
9025	denovo64376	98.95	0	1	2	287	1390.5	B1d_GU907633
9026	denovo65009	98.95	0	1	2	287	1390.5	B1d_GU907633
9027	denovo65055	98.95	0	1	2	287	1390.5	B1d_GU907633
9028	denovo66225	98.95	0	1	2	287	1390.5	B1d_GU907633
9029	denovo67659	98.95	0	1	2	287	1390.5	B1d_GU907633
9030	denovo67882	98.95	0	1	2	287	1390.5	B1d_GU907633
9031	denovo67927	98.95	0	1	2	287	1390.5	B1d_GU907633
9032	denovo68153	98.95	0	1	2	287	1390.5	B1d_GU907633
9033	denovo70670	98.95	0	1	2	287	1390.5	B1d_GU907633
9034	denovo71940	98.95	0	1	2	287	1390.5	B1d_GU907633
9035	denovo72492	98.95	0	1	2	287	1390.5	B1d_GU907633
9036	denovo74997	98.95	0	1	2	287	1390.5	B1d_GU907633
9037	denovo76554	98.95	0	1	2	287	1390.5	B1d_GU907633
9038	denovo81031	98.95	0	1	2	287	1390.5	B1.I_Green2014
9039	denovo81661	98.95	0	1	2	287	1390.5	B1d_GU907633
9040	denovo81748	98.95	0	1	2	287	1390.5	B1d_GU907633
9041	denovo81783	98.95	0	1	2	287	1390.5	B1d_GU907633
9042	denovo82211	98.95	0	1	2	287	1390.5	B1d_GU907633
9043	denovo82503	98.95	0	1	2	287	1390.5	B1d_GU907633
9044	denovo84338	98.95	0	1	2	287	1390.5	B1d_GU907633
9045	denovo8467	98.95	0	1	2	287	1390.5	B1d_GU907633
9046	denovo84773	98.95	0	1	2	287	1390.5	B1d_GU907633
9047	denovo85366	98.95	0	1	2	287	1390.5	B1d_GU907633
9048	denovo86330	98.95	0	1	2	287	1390.5	B1d_GU907633
9049	denovo8645	98.95	0	1	2	287	1390.5	B1d_GU907633
9050	denovo86836	98.95	0	1	2	287	1390.5	B1d_GU907633
9051	denovo8942	98.95	0	1	2	287	1390.5	B1d_GU907633
9052	denovo91413	98.95	0	1	2	287	1390.5	B1d_GU907633
9053	denovo91844	98.95	0	1	2	287	1390.5	B1.I_Green2014
9054	denovo92609	98.95	0	1	2	287	1390.5	B1d_GU907633
9055	denovo93118	98.95	0	1	2	287	1390.5	B1d_GU907633
9056	denovo95576	98.95	0	1	2	287	1390.5	B1.I_Green2014
9057	denovo96058	98.95	0	1	2	287	1390.5	B1d_GU907633
9058	denovo97696	98.95	0	1	2	287	1390.5	B1.I_Green2014
9059	denovo98091	98.95	0	1	2	287	1390.5	B1d_GU907633
9060	denovo13523	99.29	1	0	1	283	1391	C1c/C45_AY239364
9061	denovo216861	99.29	1	0	1	283	1391	C46_EU449108
9062	denovo332482	99.29	1	0	1	283	1391	C46_EU449108
9063	denovo78066	99.29	1	0	1	283	1391	C46_EU449108
9064	denovo13242	98.61	1	1	2	287	1391	B1.I_Green2014
9065	denovo358768	98.61	1	1	2	287	1391	B1.I_Green2014
9066	denovo47739	98.98	0	3	0	293	1391	C3.22_HE579010
9067	denovo116279	99.29	0	0	2	282	1392	C3b_AF499791
9068	denovo157245	99.29	0	0	2	282	1392	C1b/C1e_AY239363
9069	denovo180092	99.29	0	0	2	282	1392	C3b_AF499791
9070	denovo194220	99.29	0	0	2	282	1392	C1b/C1e_AY239363
9071	denovo250190	99.29	0	0	2	282	1392	C3b_AF499791
9072	denovo253597	99.29	0	0	2	282	1392	C3b_AF499791
9073	denovo264072	99.29	0	0	2	282	1392	C3b_AF499791
9074	denovo273352	99.29	0	0	2	282	1392	C3b_AF499791
9075	denovo275665	99.29	0	0	2	282	1392	C1b/C1e_AY239363
9076	denovo282264	99.29	0	0	2	282	1392	C1b/C1e_AY239363
9077	denovo306132	99.29	0	0	2	282	1392	C3b_AF499791
9078	denovo319108	99.29	0	0	2	282	1392	C3b_AF499791
9079	denovo339000	99.29	0	0	2	282	1392	C1b/C1e_AY239363
9080	denovo34990	99.29	0	0	2	282	1392	C3b_AF499791
9081	denovo378153	99.29	0	0	2	282	1392	C3b_AF499791
9082	denovo379310	99.29	0	0	2	282	1392	C3b_AF499791
9083	denovo38154	99.29	0	0	2	282	1392	C3b_AF499791
9084	denovo389010	99.29	0	0	2	282	1392	C3b_AF499791
9085	denovo421649	99.29	0	0	2	282	1392	C3b_AF499791
9086	denovo423073	99.29	0	0	2	282	1392	C3b_AF499791
9087	denovo57623	99.29	0	0	2	282	1392	C1b/C1e_AY239363
9088	denovo60163	99.29	0	0	2	282	1392	C3b_AF499791
9089	denovo450321	99.3	1	1	0	287	1392.5	B1d_GU907633
9090	denovo458581	98.95	1	2	0	287	1392.5	B1.I_Green2014;B1e_GU907634
9091	denovo8015	98.95	1	2	0	287	1392.5	B1.I_Green2014;B1e_GU907634
9092	denovo103889	98.61	0	1	3	287	1392.5	B1.I_Green2014
9093	denovo104019	98.61	0	1	3	287	1392.5	B1.I_Green2014;B16_AY258469;B1d_GU907633
9094	denovo11904	98.61	0	1	3	287	1392.5	B1.I_Green2014
9095	denovo131903	98.61	0	1	3	287	1392.5	B1.I_Green2014
9096	denovo139852	98.61	0	1	3	287	1392.5	B1.I_Green2014
9097	denovo144013	98.61	0	1	3	287	1392.5	B1.I_Green2014
9098	denovo144881	98.61	0	1	3	287	1392.5	B1.I_Green2014
9099	denovo146607	98.61	0	1	3	287	1392.5	B1.I_Green2014;B16_AY258469;B1d_GU907633
9100	denovo147850	98.61	0	1	3	287	1392.5	B1.I_Green2014
9101	denovo156334	98.61	0	1	3	287	1392.5	B1.I_Green2014
9102	denovo15825	98.61	0	1	3	287	1392.5	B1.I_Green2014;B1j_GU907637
9103	denovo171489	98.61	0	1	3	287	1392.5	B1.I_Green2014
9104	denovo172075	98.61	0	1	3	287	1392.5	B1.I_Green2014
9105	denovo175996	98.61	0	1	3	287	1392.5	B1.I_Green2014
9106	denovo184501	98.61	0	1	3	287	1392.5	B1.I_Green2014
9107	denovo184512	98.61	0	1	3	287	1392.5	B1.I_Green2014
9108	denovo189396	98.61	0	1	3	287	1392.5	B1.I_Green2014
9109	denovo19053	98.61	0	1	3	287	1392.5	B1.I_Green2014
9110	denovo19475	98.61	0	1	3	287	1392.5	B1.I_Green2014
9111	denovo196572	98.61	0	1	3	287	1392.5	B1.I_Green2014
9112	denovo204304	98.61	0	1	3	287	1392.5	B1.I_Green2014;B16_AY258469;B1d_GU907633
9113	denovo23306	98.61	0	1	3	287	1392.5	B1.I_Green2014
9114	denovo235231	98.61	0	1	3	287	1392.5	B1.I_Green2014
9115	denovo243140	98.61	0	1	3	287	1392.5	B1.I_Green2014
9116	denovo244652	98.61	0	1	3	287	1392.5	B1.I_Green2014
9117	denovo249527	98.61	0	1	3	287	1392.5	B1.I_Green2014
9118	denovo256114	98.61	0	1	3	287	1392.5	B1.I_Green2014
9119	denovo256930	98.61	0	1	3	287	1392.5	B1.I_Green2014
9120	denovo257997	98.61	0	1	3	287	1392.5	B1.I_Green2014
9121	denovo263309	98.61	0	1	3	287	1392.5	B1.I_Green2014
9122	denovo265260	98.61	0	1	3	287	1392.5	B1.I_Green2014
9123	denovo27723	98.61	0	1	3	287	1392.5	B1.I_Green2014
9124	denovo286448	98.61	0	1	3	287	1392.5	B1.I_Green2014
9125	denovo290703	98.61	0	1	3	287	1392.5	B1.I_Green2014
9126	denovo293545	98.61	0	1	3	287	1392.5	B1.I_Green2014;B16_AY258469;B1d_GU907633
9127	denovo301198	98.61	0	1	3	287	1392.5	B1.I_Green2014
9128	denovo303014	98.61	0	1	3	287	1392.5	B1.I_Green2014;B16_AY258469;B1d_GU907633
9129	denovo309653	98.61	0	1	3	287	1392.5	B1.I_Green2014
9130	denovo314022	98.61	0	1	3	287	1392.5	B1.I_Green2014
9131	denovo328164	98.61	0	1	3	287	1392.5	B1.I_Green2014
9132	denovo332896	98.61	0	1	3	287	1392.5	B1.I_Green2014
9133	denovo342771	98.61	0	1	3	287	1392.5	B1.I_Green2014
9134	denovo348923	98.61	0	1	3	287	1392.5	B1.I_Green2014
9135	denovo35141	98.61	0	1	3	287	1392.5	B1.I_Green2014
9136	denovo359912	98.61	0	1	3	287	1392.5	B1.I_Green2014
9137	denovo373909	98.61	0	1	3	287	1392.5	B1.I_Green2014
9138	denovo379337	98.61	0	1	3	287	1392.5	B1.I_Green2014
9139	denovo379989	98.61	0	1	3	287	1392.5	B1.I_Green2014
9140	denovo380388	98.61	0	1	3	287	1392.5	B1.I_Green2014
9141	denovo394047	98.61	0	1	3	287	1392.5	B1.I_Green2014
9142	denovo400403	98.61	0	1	3	287	1392.5	B1.I_Green2014
9143	denovo405704	98.61	0	1	3	287	1392.5	B1.I_Green2014
9144	denovo410867	98.61	0	1	3	287	1392.5	B1.I_Green2014
9145	denovo412831	98.61	0	1	3	287	1392.5	B1.I_Green2014
9146	denovo41442	98.61	0	1	3	287	1392.5	B1.I_Green2014
9147	denovo419767	98.61	0	1	3	287	1392.5	B1.I_Green2014
9148	denovo428857	98.61	0	1	3	287	1392.5	B1.I_Green2014
9149	denovo430687	98.61	0	1	3	287	1392.5	B1.I_Green2014
9150	denovo43125	98.61	0	1	3	287	1392.5	B1.I_Green2014
9151	denovo431318	98.61	0	1	3	287	1392.5	B1.I_Green2014;B1j_GU907637
9152	denovo437336	98.61	0	1	3	287	1392.5	B1.I_Green2014
9153	denovo440285	98.61	0	1	3	287	1392.5	B1.I_Green2014
9154	denovo440323	98.61	0	1	3	287	1392.5	B1.I_Green2014
9155	denovo440913	98.61	0	1	3	287	1392.5	B1.I_Green2014
9156	denovo443413	98.61	0	1	3	287	1392.5	B1.I_Green2014;B16_AY258469;B1d_GU907633
9157	denovo45373	98.61	0	1	3	287	1392.5	B1.I_Green2014
9158	denovo458537	98.61	0	1	3	287	1392.5	B1.I_Green2014
9159	denovo462841	98.61	0	1	3	287	1392.5	B1.I_Green2014
9160	denovo465112	98.61	0	1	3	287	1392.5	B1.I_Green2014;B16_AY258469;B1d_GU907633
9161	denovo466912	98.61	0	1	3	287	1392.5	B1.I_Green2014;B16_AY258469;B1d_GU907633
9162	denovo471050	98.61	0	1	3	287	1392.5	B1.I_Green2014
9163	denovo62117	98.61	0	1	3	287	1392.5	B1.I_Green2014;B1j_GU907637
9164	denovo75102	98.61	0	1	3	287	1392.5	B1.I_Green2014
9165	denovo76551	98.61	0	1	3	287	1392.5	B1.I_Green2014;B16_AY258469;B1d_GU907633
9166	denovo88786	98.61	0	1	3	287	1392.5	B1.I_Green2014
9167	denovo91766	98.61	0	1	3	287	1392.5	B1.I_Green2014
9168	denovo94704	98.61	0	1	3	287	1392.5	B1.I_Green2014
9169	denovo95147	98.61	0	1	3	287	1392.5	B1.I_Green2014
9170	denovo23899	99.29	1	0	1	283	1393.5	C1c/C45_AY239364;C1207_EU074964
9171	denovo243745	99.29	1	0	1	283	1393.5	C1c/C45_AY239364;C1207_EU074964
9172	denovo275280	99.29	1	0	1	283	1393.5	C1c/C45_AY239364;C1207_EU074964
9173	denovo278036	99.29	1	0	1	283	1393.5	C1c/C45_AY239364;C1207_EU074964
9174	denovo294413	99.29	1	0	1	283	1393.5	C1c/C45_AY239364;C1207_EU074964
9175	denovo328904	99.29	1	0	1	283	1393.5	C1c/C45_AY239364;C1207_EU074964
9176	denovo328906	99.29	1	0	1	283	1393.5	C44_AY589750
9177	denovo381747	99.29	1	0	1	283	1393.5	C1c/C45_AY239364;C1207_EU074964
9178	denovo398394	99.29	1	0	1	283	1393.5	C44_AY589750
9179	denovo413561	99.29	1	0	1	283	1393.5	C1c/C45_AY239364;C1207_EU074964
9180	denovo424055	99.29	1	0	1	283	1393.5	C1c/C45_AY239364;C1207_EU074964
9181	denovo44355	99.29	1	0	1	283	1393.5	C1c/C45_AY239364;C1207_EU074964
9182	denovo466804	99.29	1	0	1	283	1393.5	C1c/C45_AY239364;C1207_EU074964
9183	denovo48080	99.29	1	0	1	283	1393.5	C1c/C45_AY239364;C1207_EU074964
9184	denovo62554	99.29	1	0	1	283	1393.5	C1c/C45_AY239364;C1207_EU074964
9185	denovo100833	99.65	0	1	0	283	1394	C1_JN558041
9186	denovo332841	99.65	0	1	0	283	1394	C3e_AF499793
9187	denovo68327	99.65	0	1	0	283	1394	C46_EU449108
9188	denovo1203	99.29	1	0	1	283	1394	C3_AB778606
9189	denovo129437	99.29	1	0	1	283	1394	C3_AB778606
9190	denovo139028	99.29	1	0	1	283	1394	C3_AB778606
9191	denovo152438	99.29	1	0	1	283	1394	C3_AB778606
9192	denovo166506	99.29	1	0	1	283	1394	C3_AB778606
9193	denovo175766	99.29	1	0	1	283	1394	C3_AB778606
9194	denovo178101	99.29	1	0	1	283	1394	C3_AB778606;C1070_DQ335349;C1.6_FJ461493
9195	denovo182777	99.29	1	0	1	283	1394	C3_AB778606
9196	denovo183451	99.29	1	0	1	283	1394	C3_AB778606
9197	denovo18998	99.29	1	0	1	283	1394	C3_AB778606
9198	denovo19154	99.29	1	0	1	283	1394	C3_AB778606
9199	denovo199719	99.29	1	0	1	283	1394	C3_AB778606;C1019_DQ335407
9200	denovo204215	99.29	1	0	1	283	1394	C3_AB778606
9201	denovo211205	99.29	1	0	1	283	1394	B19_DQ865212
9202	denovo212598	99.29	1	0	1	283	1394	C3_AB778606
9203	denovo224352	99.29	1	0	1	283	1394	C3_AB778606
9204	denovo233741	99.29	1	0	1	283	1394	C3_AB778606
9205	denovo239032	99.29	1	0	1	283	1394	C3_AB778606
9206	denovo239074	99.29	1	0	1	283	1394	C3_AB778606
9207	denovo246013	99.29	1	0	1	283	1394	C3_AB778606
9208	denovo253882	99.29	1	0	1	283	1394	C3_AB778606
9209	denovo255624	99.29	1	0	1	283	1394	C3_AB778606
9210	denovo275986	99.29	1	0	1	283	1394	C3_AB778606
9211	denovo291786	99.29	1	0	1	283	1394	C3_AB778606
9212	denovo297737	99.29	1	0	1	283	1394	B19_DQ865212
9213	denovo302219	99.29	1	0	1	283	1394	B19_DQ865212
9214	denovo304098	99.29	1	0	1	283	1394	C3_AB778606;C1182_AB294649
9215	denovo306816	99.29	1	0	1	283	1394	C3_AB778606;C1182_AB294649
9216	denovo312292	99.29	1	0	1	283	1394	C3_AB778606
9217	denovo33452	99.29	1	0	1	283	1394	C3_AB778606;C3.11_FJ461506
9218	denovo336923	99.29	1	0	1	283	1394	C3_AB778606
9219	denovo344794	99.29	1	0	1	283	1394	C3_AB778606
9220	denovo351607	99.29	1	0	1	283	1394	C3_AB778606
9221	denovo355682	99.29	1	0	1	283	1394	C3_AB778606
9222	denovo359240	99.29	1	0	1	283	1394	B19_DQ865212
9223	denovo359261	99.29	1	0	1	283	1394	C1002_DQ838544;C1045_DQ068036
9224	denovo360431	99.29	1	0	1	283	1394	C3_AB778606
9225	denovo362840	99.29	1	0	1	283	1394	C3_AB778606
9226	denovo363254	99.29	1	0	1	283	1394	C3_AB778606;C1.5_EF634157
9227	denovo364428	99.29	1	0	1	283	1394	C3_AB778606
9228	denovo386577	99.29	1	0	1	283	1394	C3_AB778606
9229	denovo411828	99.29	1	0	1	283	1394	C3_AB778606
9230	denovo418071	99.29	1	0	1	283	1394	C3_AB778606
9231	denovo430407	99.29	1	0	1	283	1394	C3_AB778606
9232	denovo461925	99.29	1	0	1	283	1394	C3_AB778606
9233	denovo468900	99.29	1	0	1	283	1394	C3_AB778606
